item_id,timestamp,target_value
5,2020-08-30 20:44:51,14
5,2020-08-30 20:45:40,14
3,2020-08-30 20:47:00,14
5,2020-08-30 21:03:05,17
7,2020-08-30 23:03:49,21
26,2020-08-31 00:45:57,14
5,2020-08-31 01:32:05,14
5,2020-08-31 01:33:46,14
5,2020-08-31 01:44:26,16
5,2020-08-31 04:26:14,14
5,2020-08-31 06:25:28,14
7,2020-08-31 07:31:52,14
22,2020-08-31 12:02:02,14
5,2020-08-31 14:25:22,14
26,2020-08-31 15:03:27,14
26,2020-08-31 15:41:18,14
5,2020-08-31 16:26:22,14
25,2020-08-31 16:54:28,14
2,2020-08-31 20:00:05,17
5,2020-08-31 20:26:11,14
3,2020-08-31 21:10:42,14
3,2020-08-31 21:13:26,14
5,2020-08-31 22:25:11,14
25,2020-08-31 23:58:30,14
5,2020-09-01 02:27:49,14
5,2020-09-01 04:27:25,14
7,2020-09-01 07:43:49,14
22,2020-09-01 09:30:05,14
5,2020-09-01 12:27:50,14
5,2020-09-01 14:28:38,14
25,2020-09-01 15:40:53,14
2,2020-09-01 15:42:10,16
26,2020-09-01 16:21:48,14
2,2020-09-01 16:53:18,22
5,2020-09-01 18:26:12,14
22,2020-09-01 20:00:04,14
26,2020-09-01 20:38:37,14
22,2020-09-01 21:01:19,14
5,2020-09-01 21:11:21,16
5,2020-09-01 21:12:09,16
3,2020-09-01 21:22:08,16
2,2020-09-01 21:31:32,14
5,2020-09-01 22:27:49,14
22,2020-09-01 23:38:01,14
2,2020-09-02 01:04:23,39
25,2020-09-02 01:36:38,14
5,2020-09-02 04:24:35,14
5,2020-09-02 04:27:03,14
25,2020-09-02 07:36:17,14
24,2020-09-02 10:18:17,14
5,2020-09-02 12:25:13,14
26,2020-09-02 13:31:52,14
7,2020-09-02 15:02:24,22
7,2020-09-02 15:40:41,38
2,2020-09-02 16:20:35,22
5,2020-09-02 16:26:17,14
5,2020-09-02 18:24:45,14
2,2020-09-02 20:00:06,14
25,2020-09-02 21:01:29,14
25,2020-09-02 21:01:31,14
5,2020-09-02 21:08:48,14
5,2020-09-02 21:11:24,14
5,2020-09-02 21:28:27,17
7,2020-09-02 21:30:56,21
22,2020-09-02 23:49:05,14
5,2020-09-03 00:25:21,14
7,2020-09-03 00:44:49,14
5,2020-09-03 02:25:04,14
5,2020-09-03 04:26:13,14
5,2020-09-03 06:27:24,14
5,2020-09-03 10:26:42,14
26,2020-09-03 10:42:04,14
3,2020-09-03 14:08:59,14
7,2020-09-03 15:02:28,22
7,2020-09-03 15:40:50,38
7,2020-09-03 15:41:22,16
5,2020-09-03 16:25:54,14
26,2020-09-03 16:54:29,14
5,2020-09-03 18:25:54,14
7,2020-09-03 19:31:51,14
2,2020-09-03 21:01:20,27
1,2020-09-03 21:01:23,33
4,2020-09-03 21:07:56,14
3,2020-09-03 21:10:27,14
3,2020-09-03 21:14:54,14
7,2020-09-03 21:30:58,21
7,2020-09-03 22:11:24,14
5,2020-09-03 22:28:25,14
5,2020-09-04 00:25:44,14
7,2020-09-04 01:31:52,15
26,2020-09-04 04:11:22,14
26,2020-09-04 05:45:11,14
1,2020-09-04 06:51:52,14
5,2020-09-04 08:26:31,14
5,2020-09-04 12:27:45,14
2,2020-09-04 12:53:17,15
5,2020-09-04 14:39:51,14
26,2020-09-04 15:01:19,14
7,2020-09-04 15:41:48,16
2,2020-09-04 16:04:21,16
7,2020-09-04 16:45:05,14
5,2020-09-04 17:48:47,14
7,2020-09-04 19:54:06,14
2,2020-09-04 20:00:05,14
25,2020-09-04 21:00:59,14
1,2020-09-04 21:04:04,36
3,2020-09-04 21:08:48,14
5,2020-09-04 21:10:44,16
5,2020-09-04 21:13:45,14
5,2020-09-04 21:26:31,17
7,2020-09-04 21:35:54,15
3,2020-09-04 21:35:55,14
7,2020-09-04 22:56:51,14
7,2020-09-04 23:32:13,15
5,2020-09-05 00:25:01,14
7,2020-09-05 00:42:47,15
26,2020-09-05 01:31:54,14
5,2020-09-05 02:24:47,14
5,2020-09-05 03:51:38,14
5,2020-09-05 03:52:19,16
4,2020-09-05 03:55:10,15
1,2020-09-05 04:07:48,14
5,2020-09-05 05:12:27,14
5,2020-09-05 06:28:32,14
5,2020-09-05 07:07:11,14
5,2020-09-05 07:09:39,17
5,2020-09-05 07:21:58,17
7,2020-09-05 07:31:52,14
5,2020-09-05 12:26:34,14
5,2020-09-05 13:41:33,14
22,2020-09-05 14:58:28,14
7,2020-09-05 15:03:34,22
7,2020-09-05 15:40:43,16
5,2020-09-05 16:06:14,14
26,2020-09-05 16:52:49,14
7,2020-09-05 17:09:15,38
2,2020-09-05 20:00:06,14
2,2020-09-05 21:00:49,27
1,2020-09-05 21:01:07,36
3,2020-09-05 21:08:52,14
5,2020-09-05 21:11:52,16
5,2020-09-05 21:13:35,14
23,2020-09-05 22:03:02,14
2,2020-09-05 22:11:17,15
26,2020-09-06 00:19:58,14
7,2020-09-06 00:39:53,14
25,2020-09-06 01:30:43,14
1,2020-09-06 02:06:03,14
26,2020-09-06 03:44:39,14
7,2020-09-06 05:01:12,15
5,2020-09-06 08:28:11,14
5,2020-09-06 10:26:05,14
5,2020-09-06 13:43:24,14
26,2020-09-06 14:30:34,14
7,2020-09-06 15:41:37,16
26,2020-09-06 16:05:35,14
2,2020-09-06 16:52:31,22
5,2020-09-06 18:26:09,14
3,2020-09-06 21:11:42,14
5,2020-09-06 21:12:35,15
5,2020-09-06 21:16:21,14
5,2020-09-06 21:24:26,17
26,2020-09-06 22:59:14,14
24,2020-09-06 23:56:50,14
5,2020-09-06 23:59:29,16
5,2020-09-07 00:02:21,16
5,2020-09-07 02:25:14,14
1,2020-09-07 03:09:50,16
7,2020-09-07 08:04:06,14
5,2020-09-07 10:28:38,14
5,2020-09-07 14:25:26,14
26,2020-09-07 14:30:35,14
7,2020-09-07 15:41:19,38
7,2020-09-07 16:11:22,15
26,2020-09-07 16:54:18,14
26,2020-09-07 17:10:11,14
5,2020-09-07 21:10:09,14
24,2020-09-07 21:11:16,14
5,2020-09-07 21:13:26,14
5,2020-09-07 21:20:35,14
22,2020-09-07 23:58:27,14
5,2020-09-08 02:29:00,14
7,2020-09-08 07:31:53,14
5,2020-09-08 08:27:53,14
5,2020-09-08 12:26:15,14
7,2020-09-08 14:30:34,21
26,2020-09-08 15:12:38,14
7,2020-09-08 15:44:57,16
26,2020-09-08 16:22:27,14
26,2020-09-08 16:53:47,14
2,2020-09-08 20:00:05,17
22,2020-09-08 20:00:05,14
25,2020-09-08 21:00:51,14
5,2020-09-08 21:06:03,15
5,2020-09-08 21:11:33,14
5,2020-09-08 21:12:14,14
5,2020-09-08 21:25:55,17
3,2020-09-08 22:03:03,15
7,2020-09-08 23:37:15,14
7,2020-09-09 00:15:31,21
26,2020-09-09 01:39:38,14
5,2020-09-09 02:28:13,14
26,2020-09-09 05:38:13,14
5,2020-09-09 06:28:17,14
7,2020-09-09 10:11:22,14
2,2020-09-09 12:01:02,19
26,2020-09-09 14:30:35,14
25,2020-09-09 14:58:26,14
26,2020-09-09 15:44:06,14
26,2020-09-09 16:11:22,14
1,2020-09-09 16:54:28,22
26,2020-09-09 16:55:39,14
1,2020-09-09 18:11:33,14
7,2020-09-09 19:48:51,15
5,2020-09-09 20:26:18,14
2,2020-09-09 21:00:54,27
5,2020-09-09 21:09:17,15
5,2020-09-09 21:11:08,14
5,2020-09-09 21:23:00,16
5,2020-09-09 21:28:03,14
26,2020-09-09 22:05:36,14
5,2020-09-09 22:29:21,14
5,2020-09-10 01:03:56,14
5,2020-09-10 01:05:12,14
2,2020-09-10 03:52:58,14
7,2020-09-10 04:16:01,15
7,2020-09-10 05:14:13,15
5,2020-09-10 06:28:07,14
5,2020-09-10 08:33:13,14
2,2020-09-10 12:01:01,19
5,2020-09-10 14:26:01,14
26,2020-09-10 14:30:33,14
26,2020-09-10 15:11:49,14
26,2020-09-10 16:04:03,14
5,2020-09-10 16:26:07,14
7,2020-09-10 16:53:46,22
23,2020-09-10 18:01:13,14
5,2020-09-10 18:54:42,14
23,2020-09-10 20:04:04,14
7,2020-09-10 20:16:13,15
5,2020-09-10 20:23:46,14
24,2020-09-10 20:25:51,14
5,2020-09-10 20:34:05,16
22,2020-09-10 21:01:16,14
23,2020-09-10 21:06:03,14
5,2020-09-10 21:14:03,14
5,2020-09-10 21:18:02,14
3,2020-09-10 21:24:01,16
3,2020-09-10 22:05:35,30
5,2020-09-11 00:28:00,14
7,2020-09-11 01:11:28,15
25,2020-09-11 01:30:51,14
2,2020-09-11 03:26:48,14
23,2020-09-11 04:11:09,14
3,2020-09-11 06:32:03,14
5,2020-09-11 06:32:07,15
24,2020-09-11 06:36:16,14
5,2020-09-11 06:39:14,14
26,2020-09-11 07:56:52,14
2,2020-09-11 09:35:32,15
7,2020-09-11 10:31:59,14
5,2020-09-11 14:24:59,14
7,2020-09-11 15:11:29,22
26,2020-09-11 15:14:41,14
26,2020-09-11 16:04:59,14
7,2020-09-11 16:45:05,14
3,2020-09-11 18:01:02,17
5,2020-09-11 18:28:42,14
2,2020-09-11 20:00:05,17
5,2020-09-11 20:26:19,14
22,2020-09-11 21:00:57,14
5,2020-09-11 21:06:03,15
4,2020-09-11 21:14:50,14
5,2020-09-11 21:17:03,14
1,2020-09-11 21:27:07,14
22,2020-09-11 21:31:02,14
5,2020-09-11 22:27:17,14
5,2020-09-12 00:29:41,14
5,2020-09-12 02:26:15,14
7,2020-09-12 03:04:26,15
7,2020-09-12 04:41:13,38
7,2020-09-12 06:35:39,23
22,2020-09-12 07:39:31,14
1,2020-09-12 08:02:13,14
2,2020-09-12 08:52:23,14
7,2020-09-12 11:20:28,38
5,2020-09-12 14:27:20,14
7,2020-09-12 14:30:33,21
7,2020-09-12 15:41:00,38
1,2020-09-12 16:05:01,16
5,2020-09-12 16:44:28,14
7,2020-09-12 16:53:17,22
5,2020-09-12 18:25:22,14
5,2020-09-12 19:53:43,14
25,2020-09-12 21:01:16,14
1,2020-09-12 21:01:19,34
24,2020-09-12 21:39:41,14
5,2020-09-12 21:41:23,14
5,2020-09-12 21:51:06,16
5,2020-09-12 21:53:05,14
26,2020-09-12 22:11:28,14
26,2020-09-12 23:08:49,14
1,2020-09-13 01:30:45,15
5,2020-09-13 02:25:36,14
7,2020-09-13 04:48:57,15
7,2020-09-13 07:11:29,15
5,2020-09-13 10:25:46,14
22,2020-09-13 12:02:02,14
5,2020-09-13 14:25:58,14
7,2020-09-13 15:03:16,22
2,2020-09-13 16:06:03,16
2,2020-09-13 16:18:13,15
7,2020-09-13 16:54:05,22
5,2020-09-13 18:25:20,14
3,2020-09-13 21:11:37,14
24,2020-09-13 21:13:48,14
5,2020-09-13 21:15:34,14
5,2020-09-13 21:23:28,16
5,2020-09-14 00:25:11,14
5,2020-09-14 00:26:06,14
2,2020-09-14 05:21:51,14
2,2020-09-14 07:59:47,14
5,2020-09-14 10:27:31,14
5,2020-09-14 12:25:04,14
7,2020-09-14 14:30:33,21
26,2020-09-14 15:02:21,14
7,2020-09-14 16:20:52,22
5,2020-09-14 16:25:25,14
26,2020-09-14 17:08:59,14
7,2020-09-14 19:32:00,14
5,2020-09-14 21:10:33,15
24,2020-09-14 21:11:07,14
5,2020-09-14 21:14:40,14
5,2020-09-14 21:20:22,17
5,2020-09-15 00:28:37,14
26,2020-09-15 01:31:59,14
5,2020-09-15 06:24:46,14
5,2020-09-15 08:24:41,14
26,2020-09-15 10:31:58,14
5,2020-09-15 12:25:43,14
26,2020-09-15 14:30:32,14
26,2020-09-15 15:03:24,14
26,2020-09-15 16:03:56,14
7,2020-09-15 16:11:28,14
7,2020-09-15 17:09:30,38
5,2020-09-15 18:26:26,14
3,2020-09-15 20:04:03,19
2,2020-09-15 21:00:32,26
5,2020-09-15 21:06:03,15
24,2020-09-15 21:11:02,14
5,2020-09-15 21:14:35,14
5,2020-09-15 21:14:58,14
7,2020-09-15 21:54:22,14
26,2020-09-15 22:11:27,14
5,2020-09-15 23:52:37,14
5,2020-09-16 00:28:12,14
5,2020-09-16 02:26:48,14
5,2020-09-16 04:27:34,14
7,2020-09-16 07:26:14,38
7,2020-09-16 07:43:53,15
5,2020-09-16 10:27:06,14
5,2020-09-16 12:28:00,14
5,2020-09-16 14:24:45,14
26,2020-09-16 14:30:32,14
7,2020-09-16 15:04:37,22
7,2020-09-16 15:42:54,38
26,2020-09-16 16:22:28,14
5,2020-09-16 16:25:54,14
7,2020-09-16 16:53:59,22
3,2020-09-16 18:01:07,17
7,2020-09-16 18:49:36,15
2,2020-09-16 20:00:05,17
26,2020-09-16 20:34:46,14
25,2020-09-16 21:00:52,14
5,2020-09-16 21:12:44,14
5,2020-09-16 21:16:19,15
5,2020-09-16 21:19:18,14
5,2020-09-16 21:26:25,17
23,2020-09-16 22:03:02,14
5,2020-09-16 22:28:20,14
26,2020-09-16 23:17:58,14
2,2020-09-17 00:28:53,38
5,2020-09-17 01:05:40,14
5,2020-09-17 01:05:48,14
5,2020-09-17 01:15:10,14
26,2020-09-17 01:49:08,14
5,2020-09-17 04:27:47,14
5,2020-09-17 06:26:36,14
5,2020-09-17 08:26:28,14
7,2020-09-17 10:31:59,14
5,2020-09-17 14:27:44,14
2,2020-09-17 14:58:24,16
7,2020-09-17 15:41:57,38
7,2020-09-17 16:21:54,22
5,2020-09-17 16:44:50,14
7,2020-09-17 16:54:47,22
5,2020-09-17 18:25:54,14
26,2020-09-17 19:11:29,14
5,2020-09-17 20:40:58,14
2,2020-09-17 21:00:55,27
4,2020-09-17 21:13:44,14
3,2020-09-17 21:15:41,14
5,2020-09-17 21:19:23,14
5,2020-09-17 21:22:30,14
2,2020-09-17 21:30:59,41
5,2020-09-17 22:25:54,14
7,2020-09-18 00:58:02,15
1,2020-09-18 01:30:51,15
7,2020-09-18 04:03:07,15
5,2020-09-18 04:24:43,14
5,2020-09-18 06:28:49,14
5,2020-09-18 08:26:25,14
3,2020-09-18 12:00:17,14
7,2020-09-18 13:11:27,15
1,2020-09-18 15:03:45,22
25,2020-09-18 15:03:45,14
1,2020-09-18 16:21:31,22
1,2020-09-18 16:53:22,22
5,2020-09-18 18:25:51,14
2,2020-09-18 20:00:04,17
5,2020-09-18 20:27:10,14
1,2020-09-18 21:00:50,34
3,2020-09-18 21:14:26,14
5,2020-09-18 21:15:43,15
5,2020-09-18 21:17:56,14
5,2020-09-18 21:26:03,14
3,2020-09-18 21:57:48,14
1,2020-09-18 22:01:20,15
25,2020-09-18 22:11:27,14
2,2020-09-19 00:16:34,15
26,2020-09-19 00:51:00,14
7,2020-09-19 01:11:27,14
7,2020-09-19 05:20:00,21
38,2020-09-19 06:23:20,16
38,2020-09-19 06:42:59,16
42,2020-09-19 06:53:42,16
40,2020-09-19 07:13:00,16
40,2020-09-19 08:01:00,16
26,2020-09-19 08:52:06,14
26,2020-09-19 08:54:36,14
40,2020-09-19 10:13:00,16
40,2020-09-19 10:43:02,16
2,2020-09-19 12:02:02,19
40,2020-09-19 12:13:00,16
38,2020-09-19 12:52:59,16
25,2020-09-19 13:31:58,14
40,2020-09-19 14:52:59,16
1,2020-09-19 14:58:24,16
1,2020-09-19 15:40:43,39
40,2020-09-19 15:53:05,16
40,2020-09-19 16:13:01,16
5,2020-09-19 16:25:34,14
26,2020-09-19 16:34:41,14
26,2020-09-19 16:54:01,14
40,2020-09-19 17:33:09,18
40,2020-09-19 17:52:59,16
5,2020-09-19 18:27:51,14
38,2020-09-19 19:13:00,16
39,2020-09-19 20:03:00,16
7,2020-09-19 20:21:49,14
40,2020-09-19 20:43:00,16
1,2020-09-19 21:01:13,34
24,2020-09-19 21:06:03,14
5,2020-09-19 21:13:19,14
5,2020-09-19 21:18:59,14
5,2020-09-19 21:19:50,14
26,2020-09-19 21:30:53,14
5,2020-09-19 21:32:01,14
23,2020-09-19 22:03:02,14
7,2020-09-19 22:31:59,15
40,2020-09-19 22:53:05,16
40,2020-09-19 23:13:00,16
7,2020-09-19 23:25:56,14
7,2020-09-19 23:43:46,15
5,2020-09-20 00:29:36,14
38,2020-09-20 00:45:59,16
7,2020-09-20 01:11:27,15
7,2020-09-20 01:20:10,15
40,2020-09-20 01:43:00,16
1,2020-09-20 01:46:35,16
1,2020-09-20 02:20:35,14
39,2020-09-20 02:32:59,16
38,2020-09-20 03:13:00,16
24,2020-09-20 03:35:25,14
40,2020-09-20 04:02:03,30
26,2020-09-20 04:18:30,14
38,2020-09-20 04:53:00,16
7,2020-09-20 04:55:24,14
38,2020-09-20 05:14:08,30
38,2020-09-20 05:53:00,16
39,2020-09-20 06:29:01,16
39,2020-09-20 06:46:59,30
26,2020-09-20 07:29:21,14
38,2020-09-20 07:49:59,30
39,2020-09-20 08:43:00,16
38,2020-09-20 08:52:59,16
38,2020-09-20 10:03:00,16
5,2020-09-20 10:27:03,14
39,2020-09-20 11:33:00,16
22,2020-09-20 12:01:02,14
38,2020-09-20 12:33:00,16
38,2020-09-20 13:23:00,16
5,2020-09-20 14:28:17,14
38,2020-09-20 14:33:07,16
26,2020-09-20 15:05:46,14
26,2020-09-20 15:42:04,14
39,2020-09-20 16:12:59,16
5,2020-09-20 16:24:54,14
7,2020-09-20 16:53:19,22
40,2020-09-20 17:13:00,16
38,2020-09-20 18:13:01,16
38,2020-09-20 18:23:02,16
26,2020-09-20 19:11:28,14
39,2020-09-20 19:42:59,16
7,2020-09-20 20:31:49,14
40,2020-09-20 20:53:00,16
5,2020-09-20 21:12:14,15
5,2020-09-20 21:14:25,15
5,2020-09-20 21:21:03,17
5,2020-09-20 21:23:12,14
5,2020-09-20 22:02:10,14
5,2020-09-20 22:05:09,15
5,2020-09-20 22:08:15,14
5,2020-09-20 22:11:42,14
5,2020-09-20 22:31:31,14
40,2020-09-20 23:02:59,16
5,2020-09-21 00:29:44,14
40,2020-09-21 00:42:59,16
40,2020-09-21 01:43:03,16
5,2020-09-21 02:26:28,14
40,2020-09-21 03:33:00,16
7,2020-09-21 04:11:28,15
40,2020-09-21 04:42:59,16
40,2020-09-21 05:53:00,16
40,2020-09-21 07:03:00,16
40,2020-09-21 07:12:59,16
5,2020-09-21 08:26:27,14
40,2020-09-21 09:22:59,16
5,2020-09-21 10:25:21,14
26,2020-09-21 10:35:00,14
40,2020-09-21 11:52:59,16
40,2020-09-21 12:03:09,18
7,2020-09-21 13:11:27,15
26,2020-09-21 13:11:27,14
5,2020-09-21 14:25:59,14
40,2020-09-21 14:43:00,16
7,2020-09-21 15:08:23,22
38,2020-09-21 15:32:59,16
38,2020-09-21 15:53:00,16
26,2020-09-21 16:22:06,14
38,2020-09-21 16:52:59,16
38,2020-09-21 17:03:00,16
38,2020-09-21 17:53:00,16
38,2020-09-21 18:42:59,16
26,2020-09-21 19:35:00,14
22,2020-09-21 20:00:05,14
38,2020-09-21 20:43:00,16
4,2020-09-21 21:12:12,14
5,2020-09-21 21:14:26,15
5,2020-09-21 21:15:02,14
38,2020-09-21 21:32:59,16
7,2020-09-21 22:11:27,15
7,2020-09-21 22:35:00,14
40,2020-09-21 23:13:02,16
40,2020-09-22 00:23:00,16
40,2020-09-22 01:03:59,22
40,2020-09-22 02:02:59,16
40,2020-09-22 02:22:59,16
40,2020-09-22 03:23:03,16
38,2020-09-22 04:13:05,16
40,2020-09-22 04:53:00,16
38,2020-09-22 05:33:09,18
5,2020-09-22 06:27:24,14
40,2020-09-22 07:07:00,22
5,2020-09-22 08:25:11,14
5,2020-09-22 08:26:01,14
40,2020-09-22 09:33:00,16
40,2020-09-22 10:02:59,16
40,2020-09-22 10:42:59,16
38,2020-09-22 11:33:00,16
39,2020-09-22 12:13:00,16
40,2020-09-22 12:53:00,16
40,2020-09-22 14:13:00,16
5,2020-09-22 14:26:26,14
7,2020-09-22 15:05:35,22
40,2020-09-22 15:13:00,16
40,2020-09-22 15:43:00,16
7,2020-09-22 16:04:53,16
40,2020-09-22 16:22:59,16
40,2020-09-22 16:42:59,16
7,2020-09-22 17:21:32,38
40,2020-09-22 17:23:06,16
5,2020-09-22 18:25:28,14
40,2020-09-22 19:03:00,16
2,2020-09-22 20:00:04,17
3,2020-09-22 20:04:03,19
40,2020-09-22 20:33:00,16
1,2020-09-22 21:01:01,34
4,2020-09-22 21:08:21,14
24,2020-09-22 21:12:12,14
5,2020-09-22 21:14:39,14
5,2020-09-22 21:21:31,17
26,2020-09-22 21:30:54,14
40,2020-09-22 22:03:00,16
5,2020-09-22 22:24:47,14
40,2020-09-22 22:38:00,18
2,2020-09-22 23:32:00,14
38,2020-09-22 23:32:59,16
5,2020-09-23 00:28:22,14
7,2020-09-23 00:48:07,15
24,2020-09-23 00:53:44,14
5,2020-09-23 00:53:59,14
5,2020-09-23 00:57:56,17
26,2020-09-23 01:11:28,14
1,2020-09-23 02:01:22,15
40,2020-09-23 02:02:59,16
40,2020-09-23 02:42:59,16
38,2020-09-23 03:13:03,16
39,2020-09-23 04:03:01,16
40,2020-09-23 04:14:06,30
38,2020-09-23 04:35:02,16
38,2020-09-23 05:02:01,30
40,2020-09-23 05:33:09,18
38,2020-09-23 05:53:00,16
40,2020-09-23 06:55:00,30
39,2020-09-23 07:11:00,22
7,2020-09-23 07:35:00,15
40,2020-09-23 07:52:59,16
40,2020-09-23 08:25:59,16
40,2020-09-23 09:03:00,16
7,2020-09-23 10:11:28,15
40,2020-09-23 10:23:00,16
40,2020-09-23 11:33:00,16
40,2020-09-23 12:03:00,16
40,2020-09-23 12:29:59,16
40,2020-09-23 13:02:59,16
40,2020-09-23 14:03:00,16
40,2020-09-23 14:33:00,16
7,2020-09-23 15:07:51,22
26,2020-09-23 15:07:51,14
7,2020-09-23 15:42:37,38
26,2020-09-23 16:04:53,14
24,2020-09-23 16:23:27,14
40,2020-09-23 16:23:59,16
40,2020-09-23 16:52:59,16
7,2020-09-23 17:08:33,38
3,2020-09-23 18:01:01,17
5,2020-09-23 18:03:50,14
40,2020-09-23 18:52:59,16
40,2020-09-23 19:33:09,18
23,2020-09-23 20:04:04,14
40,2020-09-23 20:25:05,30
2,2020-09-23 21:00:52,26
39,2020-09-23 21:01:03,16
4,2020-09-23 21:11:55,14
5,2020-09-23 21:13:44,15
5,2020-09-23 21:18:09,14
40,2020-09-23 21:23:00,16
22,2020-09-23 21:31:00,14
40,2020-09-23 21:48:59,30
24,2020-09-23 21:55:04,14
7,2020-09-23 22:11:27,14
26,2020-09-23 22:21:15,14
5,2020-09-23 22:31:23,14
40,2020-09-23 22:49:00,30
7,2020-09-23 23:09:10,15
40,2020-09-23 23:12:59,16
40,2020-09-23 23:32:59,16
38,2020-09-24 00:01:01,18
38,2020-09-24 00:13:00,16
40,2020-09-24 00:42:05,18
40,2020-09-24 00:42:59,16
38,2020-09-24 01:11:00,30
1,2020-09-24 01:30:45,15
26,2020-09-24 01:55:01,14
38,2020-09-24 02:03:00,18
40,2020-09-24 02:32:00,18
3,2020-09-24 03:05:11,15
40,2020-09-24 03:43:59,30
40,2020-09-24 04:08:00,30
26,2020-09-24 04:31:27,14
40,2020-09-24 04:53:00,16
2,2020-09-24 05:25:47,14
40,2020-09-24 05:38:00,16
40,2020-09-24 06:14:00,30
26,2020-09-24 06:23:21,14
26,2020-09-24 07:14:49,14
26,2020-09-24 07:17:08,14
38,2020-09-24 08:13:00,16
5,2020-09-24 08:26:26,14
5,2020-09-24 09:00:28,15
24,2020-09-24 09:00:47,14
5,2020-09-24 09:02:58,14
5,2020-09-24 09:07:26,17
40,2020-09-24 09:53:00,16
40,2020-09-24 10:02:09,30
40,2020-09-24 10:43:00,16
38,2020-09-24 11:13:00,16
40,2020-09-24 12:03:00,16
5,2020-09-24 12:25:17,14
7,2020-09-24 13:31:28,15
40,2020-09-24 14:03:05,16
22,2020-09-24 14:58:22,14
7,2020-09-24 15:02:31,22
40,2020-09-24 15:33:00,16
26,2020-09-24 15:41:35,14
26,2020-09-24 16:19:11,14
5,2020-09-24 16:24:47,14
7,2020-09-24 16:52:50,22
7,2020-09-24 17:00:54,38
38,2020-09-24 17:43:16,16
23,2020-09-24 18:01:10,14
5,2020-09-24 18:28:55,14
38,2020-09-24 19:13:00,16
5,2020-09-24 19:45:11,14
40,2020-09-24 19:51:16,16
22,2020-09-24 20:00:05,14
7,2020-09-24 20:16:17,15
25,2020-09-24 21:00:50,14
1,2020-09-24 21:00:53,15
4,2020-09-24 21:11:07,14
24,2020-09-24 21:13:20,14
5,2020-09-24 21:16:35,15
5,2020-09-24 21:17:14,14
5,2020-09-24 21:29:13,16
40,2020-09-24 21:34:00,18
38,2020-09-24 21:57:59,16
40,2020-09-24 22:02:59,16
5,2020-09-24 22:29:59,14
40,2020-09-24 22:46:01,18
40,2020-09-24 23:17:59,30
38,2020-09-24 23:56:00,30
5,2020-09-25 00:26:22,14
38,2020-09-25 00:33:00,16
39,2020-09-25 00:53:00,16
38,2020-09-25 01:03:00,16
40,2020-09-25 01:13:08,30
25,2020-09-25 01:30:40,14
40,2020-09-25 02:02:01,18
26,2020-09-25 02:19:31,14
40,2020-09-25 02:47:00,30
40,2020-09-25 03:12:59,16
2,2020-09-25 04:12:40,14
40,2020-09-25 04:16:00,30
40,2020-09-25 04:42:59,16
40,2020-09-25 05:23:00,16
39,2020-09-25 06:02:00,18
40,2020-09-25 06:13:00,16
40,2020-09-25 06:46:00,30
38,2020-09-25 07:12:59,16
40,2020-09-25 08:13:09,16
5,2020-09-25 08:26:46,14
38,2020-09-25 09:23:00,16
7,2020-09-25 09:50:59,14
40,2020-09-25 10:33:00,16
40,2020-09-25 11:03:00,16
26,2020-09-25 11:49:43,14
5,2020-09-25 12:26:35,14
40,2020-09-25 13:32:59,16
7,2020-09-25 13:55:00,15
40,2020-09-25 14:43:04,16
26,2020-09-25 15:02:07,14
7,2020-09-25 15:40:53,38
26,2020-09-25 15:42:28,14
40,2020-09-25 16:23:05,16
5,2020-09-25 16:28:26,14
7,2020-09-25 17:00:50,38
26,2020-09-25 17:00:50,14
40,2020-09-25 17:51:00,16
40,2020-09-25 18:23:01,16
5,2020-09-25 19:06:41,14
40,2020-09-25 19:33:00,16
3,2020-09-25 20:04:04,19
5,2020-09-25 20:26:30,14
1,2020-09-25 21:00:53,16
22,2020-09-25 21:00:56,14
26,2020-09-25 21:30:55,14
38,2020-09-25 21:46:59,16
40,2020-09-25 22:12:00,22
40,2020-09-25 22:22:59,16
42,2020-09-25 22:38:03,16
7,2020-09-25 22:55:00,15
3,2020-09-25 23:17:48,18
7,2020-09-25 23:21:21,15
1,2020-09-25 23:49:23,18
49,2020-09-26 00:04:59,14
5,2020-09-26 00:18:34,14
5,2020-09-26 00:27:17,14
49,2020-09-26 00:53:00,14
26,2020-09-26 01:07:18,14
26,2020-09-26 01:31:27,14
1,2020-09-26 01:32:23,15
7,2020-09-26 02:02:26,15
48,2020-09-26 02:13:00,14
5,2020-09-26 02:28:43,14
49,2020-09-26 02:42:00,14
2,2020-09-26 03:04:03,14
38,2020-09-26 03:23:00,15
49,2020-09-26 03:48:59,14
40,2020-09-26 03:52:59,15
40,2020-09-26 04:23:00,15
49,2020-09-26 04:32:59,14
38,2020-09-26 04:55:04,15
49,2020-09-26 05:13:07,14
2,2020-09-26 05:35:45,14
40,2020-09-26 06:03:00,15
49,2020-09-26 06:26:01,14
5,2020-09-26 06:29:28,14
48,2020-09-26 07:03:00,14
49,2020-09-26 07:23:00,14
40,2020-09-26 07:53:05,15
40,2020-09-26 08:03:00,15
5,2020-09-26 08:27:21,14
38,2020-09-26 08:42:59,15
40,2020-09-26 09:33:05,15
3,2020-09-26 09:37:36,14
49,2020-09-26 10:13:01,14
7,2020-09-26 10:31:30,15
40,2020-09-26 11:03:00,15
40,2020-09-26 11:16:00,15
49,2020-09-26 11:53:01,14
40,2020-09-26 12:13:01,15
